"LEI_Code","NSA","Period","Item","Label","Portfolio","MKT_Modprod","Mkt_risk","Amount","Row","Column","Sheet"
"M312WZV08Y7LYUC71685","SE","202409","2520443","SVAR - LATEST AVAILABLE (SVaRt-1) - Traded Debt Instruments - by Risk","5","1","2","0","13","8","Market Risk"
"M312WZV08Y7LYUC71685","SE","202409","2520444","SVAR - LATEST AVAILABLE (SVaRt-1) - Equities - by Risk","5","2","1","0.14805309734513","15","8","Market Risk"
"M312WZV08Y7LYUC71685","SE","202409","2520444","SVAR - LATEST AVAILABLE (SVaRt-1) - Equities - by Risk","5","2","2","0","16","8","Market Risk"
"M312WZV08Y7LYUC71685","SE","202409","2520451","INCREMENTAL DEFAULT AND MIGRATION RISK CAPITAL CHARGE - 12 WEEKS AVERAGE MEASURE","5","0","0","0","19","9","Market Risk"
"M312WZV08Y7LYUC71685","SE","202409","2520461","INCREMENTAL DEFAULT AND MIGRATION RISK CAPITAL CHARGE - LAST MEASURE","5","0","0","0","19","10","Market Risk"
"M312WZV08Y7LYUC71685","SE","202409","2520471","ALL PRICE RISKS CAPITAL CHARGE FOR CTP - FLOOR","5","0","0","0","19","11","Market Risk"
"M312WZV08Y7LYUC71685","SE","202409","2520481","ALL PRICE RISKS CAPITAL CHARGE FOR CTP - 12 WEEKS AVERAGE MEASURE","5","0","0","0","19","12","Market Risk"
"M312WZV08Y7LYUC71685","SE","202409","2520491","ALL PRICE RISKS CAPITAL CHARGE FOR CTP - LAST MEASURE","5","0","0","0","19","13","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520401","TOTAL RISK EXPOSURE AMOUNT","1","0","0","392.937821799459","19","4","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520401","TOTAL RISK EXPOSURE AMOUNT","5","0","0","783.17043372022","19","24","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520402","TOTAL RISK EXPOSURE AMOUNT - by Product","1","1","0","302.523867702242","11","4","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520402","TOTAL RISK EXPOSURE AMOUNT - by Product","1","2","0","2.72960118684003","14","4","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520402","TOTAL RISK EXPOSURE AMOUNT - by Product","1","3","0","87.6843529103761","17","4","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520402","TOTAL RISK EXPOSURE AMOUNT - by Product","1","4","0","0","18","4","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520403","TOTAL RISK EXPOSURE AMOUNT - Traded Debt Instruments - by Risk","1","1","1","0","12","4","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520403","TOTAL RISK EXPOSURE AMOUNT - Traded Debt Instruments - by Risk","1","1","2","302.523867702242","13","4","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520404","TOTAL RISK EXPOSURE AMOUNT - Equities - by Risk","1","2","1","1.23553538703202","15","4","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520404","TOTAL RISK EXPOSURE AMOUNT - Equities - by Risk","1","2","2","1.23553538703202","16","4","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520411","VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg)","5","0","0","15.5230822933938","19","15","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520412","VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - by Product","5","1","0","16.1598743345841","11","15","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520412","VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - by Product","5","2","0","0.62937429095034","14","15","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520412","VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - by Product","5","3","0","5.45745702068243","17","15","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520412","VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - by Product","5","4","0","0","18","15","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520413","VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - Traded Debt Instruments - by Risk","5","1","1","16.1598743345841","12","15","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520413","VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - Traded Debt Instruments - by Risk","5","1","2","0","13","15","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520414","VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - Equities - by Risk","5","2","1","0.62937429095034","15","15","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520414","VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - Equities - by Risk","5","2","2","0","16","15","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520421","VAR - PREVIOUS DAY (VaRt-1)","5","0","0","4.72624138231957","19","16","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520422","VAR - PREVIOUS DAY (VaRt-1) - by Product","5","1","0","5.18186578235448","11","16","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520422","VAR - PREVIOUS DAY (VaRt-1) - by Product","5","2","0","0.38869011257526","14","16","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520422","VAR - PREVIOUS DAY (VaRt-1) - by Product","5","3","0","1.46173313552666","17","16","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520422","VAR - PREVIOUS DAY (VaRt-1) - by Product","5","4","0","0","18","16","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520423","VAR - PREVIOUS DAY (VaRt-1) - Traded Debt Instruments - by Risk","5","1","1","5.18186578235448","12","16","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520423","VAR - PREVIOUS DAY (VaRt-1) - Traded Debt Instruments - by Risk","5","1","2","0","13","16","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520424","VAR - PREVIOUS DAY (VaRt-1) - Equities - by Risk","5","2","1","0.38869011257526","15","16","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520424","VAR - PREVIOUS DAY (VaRt-1) - Equities - by Risk","5","2","2","0","16","16","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520431","SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg)","5","0","0","47.1305524042237","19","17","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520432","SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - by Product","5","1","0","47.6290252203508","11","17","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520432","SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - by Product","5","2","0","2.53756872327428","14","17","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520432","SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - by Product","5","3","0","9.93908718038223","17","17","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520432","SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - by Product","5","4","0","0","18","17","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520433","SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - Traded Debt Instruments - by Risk","5","1","1","47.6290252203508","12","17","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520433","SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - Traded Debt Instruments - by Risk","5","1","2","0","13","17","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520434","SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - Equities - by Risk","5","2","1","2.53756872327428","15","17","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520434","SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - Equities - by Risk","5","2","2","0","16","17","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520441","SVAR - LATEST AVAILABLE (SVaRt-1)","5","0","0","13.6852255868749","19","18","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520442","SVAR - LATEST AVAILABLE (SVaRt-1) - by Product","5","1","0","13.5093812723623","11","18","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520442","SVAR - LATEST AVAILABLE (SVaRt-1) - by Product","5","2","0","0.9396980539314","14","18","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520442","SVAR - LATEST AVAILABLE (SVaRt-1) - by Product","5","3","0","3.06632341391046","17","18","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520442","SVAR - LATEST AVAILABLE (SVaRt-1) - by Product","5","4","0","0","18","18","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520443","SVAR - LATEST AVAILABLE (SVaRt-1) - Traded Debt Instruments - by Risk","5","1","1","13.5093812723623","12","18","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520443","SVAR - LATEST AVAILABLE (SVaRt-1) - Traded Debt Instruments - by Risk","5","1","2","0","13","18","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520444","SVAR - LATEST AVAILABLE (SVaRt-1) - Equities - by Risk","5","2","1","0.9396980539314","15","18","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520444","SVAR - LATEST AVAILABLE (SVaRt-1) - Equities - by Risk","5","2","2","0","16","18","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520451","INCREMENTAL DEFAULT AND MIGRATION RISK CAPITAL CHARGE - 12 WEEKS AVERAGE MEASURE","5","0","0","0","19","19","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520461","INCREMENTAL DEFAULT AND MIGRATION RISK CAPITAL CHARGE - LAST MEASURE","5","0","0","0","19","20","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520471","ALL PRICE RISKS CAPITAL CHARGE FOR CTP - FLOOR","5","0","0","0","19","21","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520481","ALL PRICE RISKS CAPITAL CHARGE FOR CTP - 12 WEEKS AVERAGE MEASURE","5","0","0","0","19","22","Market Risk"
"M312WZV08Y7LYUC71685","SE","202412","2520491","ALL PRICE RISKS CAPITAL CHARGE FOR CTP - LAST MEASURE","5","0","0","0","19","23","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520401","TOTAL RISK EXPOSURE AMOUNT","1","0","0","574.416996958245","29","3","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520401","TOTAL RISK EXPOSURE AMOUNT","5","0","0","773.035533228869","29","14","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520402","TOTAL RISK EXPOSURE AMOUNT - by Product","1","1","0","480.729606415337","21","3","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520402","TOTAL RISK EXPOSURE AMOUNT - by Product","1","2","0","1.91280302332012","24","3","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520402","TOTAL RISK EXPOSURE AMOUNT - by Product","1","3","0","91.774587519587","27","3","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520402","TOTAL RISK EXPOSURE AMOUNT - by Product","1","4","0","0","28","3","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520403","TOTAL RISK EXPOSURE AMOUNT - Traded Debt Instruments - by Risk","1","1","1","0","22","3","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520403","TOTAL RISK EXPOSURE AMOUNT - Traded Debt Instruments - by Risk","1","1","2","480.729606415337","23","3","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520404","TOTAL RISK EXPOSURE AMOUNT - Equities - by Risk","1","2","1","0.66374781085813","25","3","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520404","TOTAL RISK EXPOSURE AMOUNT - Equities - by Risk","1","2","2","0.66374781085813","26","3","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520411","VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg)","5","0","0","17.7684579223891","29","5","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520412","VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - by Product","5","1","0","17.0023043598488","21","5","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520412","VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - by Product","5","2","0","1.68891142040741","24","5","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520412","VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - by Product","5","3","0","5.34233569914277","27","5","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520412","VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - by Product","5","4","0","0","28","5","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520413","VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - Traded Debt Instruments - by Risk","5","1","1","17.0023043598488","22","5","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520413","VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - Traded Debt Instruments - by Risk","5","1","2","0","23","5","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520414","VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - Equities - by Risk","5","2","1","1.68891142040741","25","5","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520414","VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - Equities - by Risk","5","2","2","0","26","5","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520421","VAR - PREVIOUS DAY (VaRt-1)","5","0","0","6.03364365379297","29","6","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520422","VAR - PREVIOUS DAY (VaRt-1) - by Product","5","1","0","5.50465480689464","21","6","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520422","VAR - PREVIOUS DAY (VaRt-1) - by Product","5","2","0","0.73601253571757","24","6","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520422","VAR - PREVIOUS DAY (VaRt-1) - by Product","5","3","0","2.18130703290625","27","6","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520422","VAR - PREVIOUS DAY (VaRt-1) - by Product","5","4","0","0","28","6","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520423","VAR - PREVIOUS DAY (VaRt-1) - Traded Debt Instruments - by Risk","5","1","1","5.50465480689464","22","6","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520423","VAR - PREVIOUS DAY (VaRt-1) - Traded Debt Instruments - by Risk","5","1","2","0","23","6","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520424","VAR - PREVIOUS DAY (VaRt-1) - Equities - by Risk","5","2","1","0.73601253571757","25","6","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520424","VAR - PREVIOUS DAY (VaRt-1) - Equities - by Risk","5","2","2","0","26","6","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520431","SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg)","5","0","0","44.0743847359203","29","7","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520432","SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - by Product","5","1","0","43.5969213752419","21","7","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520432","SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - by Product","5","2","0","2.06701078440409","24","7","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520432","SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - by Product","5","3","0","10.8658862567978","27","7","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520432","SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - by Product","5","4","0","0","28","7","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520433","SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - Traded Debt Instruments - by Risk","5","1","1","43.5969213752419","22","7","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520433","SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - Traded Debt Instruments - by Risk","5","1","2","0","23","7","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520434","SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - Equities - by Risk","5","2","1","2.06701078440409","25","7","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520434","SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - Equities - by Risk","5","2","2","0","26","7","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520441","SVAR - LATEST AVAILABLE (SVaRt-1)","5","0","0","16.4218822011245","29","8","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520442","SVAR - LATEST AVAILABLE (SVaRt-1) - by Product","5","1","0","15.8619227578578","21","8","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520442","SVAR - LATEST AVAILABLE (SVaRt-1) - by Product","5","2","0","1.21089501336528","24","8","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520442","SVAR - LATEST AVAILABLE (SVaRt-1) - by Product","5","3","0","3.81150336436537","27","8","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520442","SVAR - LATEST AVAILABLE (SVaRt-1) - by Product","5","4","0","0","28","8","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520443","SVAR - LATEST AVAILABLE (SVaRt-1) - Traded Debt Instruments - by Risk","5","1","1","15.8619227578578","22","8","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520443","SVAR - LATEST AVAILABLE (SVaRt-1) - Traded Debt Instruments - by Risk","5","1","2","0","23","8","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520444","SVAR - LATEST AVAILABLE (SVaRt-1) - Equities - by Risk","5","2","1","1.21089501336528","25","8","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520444","SVAR - LATEST AVAILABLE (SVaRt-1) - Equities - by Risk","5","2","2","0","26","8","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520451","INCREMENTAL DEFAULT AND MIGRATION RISK CAPITAL CHARGE - 12 WEEKS AVERAGE MEASURE","5","0","0","0","29","9","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520461","INCREMENTAL DEFAULT AND MIGRATION RISK CAPITAL CHARGE - LAST MEASURE","5","0","0","0","29","10","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520471","ALL PRICE RISKS CAPITAL CHARGE FOR CTP - FLOOR","5","0","0","0","29","11","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520481","ALL PRICE RISKS CAPITAL CHARGE FOR CTP - 12 WEEKS AVERAGE MEASURE","5","0","0","0","29","12","Market Risk"
"M312WZV08Y7LYUC71685","SE","202503","2520491","ALL PRICE RISKS CAPITAL CHARGE FOR CTP - LAST MEASURE","5","0","0","0","29","13","Market Risk"
"M312WZV08Y7LYUC71685","SE","202506","2520401","TOTAL RISK EXPOSURE AMOUNT","1","0","0","623.602610684968","29","4","Market Risk"
"M312WZV08Y7LYUC71685","SE","202506","2520401","TOTAL RISK EXPOSURE AMOUNT","5","0","0","848.292064773696","29","24","Market Risk"
"M312WZV08Y7LYUC71685","SE","202506","2520402","TOTAL RISK EXPOSURE AMOUNT - by Product","1","1","0","524.836181761091","21","4","Market Risk"
"M312WZV08Y7LYUC71685","SE","202506","2520402","TOTAL RISK EXPOSURE AMOUNT - by Product","1","2","0","2.16884223747364","24","4","Market Risk"
"M312WZV08Y7LYUC71685","SE","202506","2520402","TOTAL RISK EXPOSURE AMOUNT - by Product","1","3","0","96.5975866864038","27","4","Market Risk"
"M312WZV08Y7LYUC71685","SE","202506","2520402","TOTAL RISK EXPOSURE AMOUNT - by Product","1","4","0","0","28","4","Market Risk"
"M312WZV08Y7LYUC71685","SE","202506","2520403","TOTAL RISK EXPOSURE AMOUNT - Traded Debt Instruments - by Risk","1","1","1","0","22","4","Market Risk"
"M312WZV08Y7LYUC71685","SE","202506","2520403","TOTAL RISK EXPOSURE AMOUNT - Traded Debt Instruments - by Risk","1","1","2","524.83618176109","23","4","Market Risk"
"M312WZV08Y7LYUC71685","SE","202506","2520404","TOTAL RISK EXPOSURE AMOUNT - Equities - by Risk","1","2","1","0.84331404476741","25","4","Market Risk"
"M312WZV08Y7LYUC71685","SE","202506","2520404","TOTAL RISK EXPOSURE AMOUNT - Equities - by Risk","1","2","2","0.84331404476741","26","4","Market Risk"
"M312WZV08Y7LYUC71685","SE","202506","2520411","VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg)","5","0","0","20.1761988068003","29","15","Market Risk"
"M312WZV08Y7LYUC71685","SE","202506","2520412","VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - by Product","5","1","0","17.9843000044857","21","15","Market Risk"
"M312WZV08Y7LYUC71685","SE","202506","2520412","VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - by Product","5","2","0","2.22276050778271","24","15","Market Risk"
"M312WZV08Y7LYUC71685","SE","202506","2520412","VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - by Product","5","3","0","5.08437626160678","27","15","Market Risk"
"M312WZV08Y7LYUC71685","SE","202506","2520412","VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - by Product","5","4","0","0","28","15","Market Risk"
"M312WZV08Y7LYUC71685","SE","202506","2520413","VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - Traded Debt Instruments - by Risk","5","1","1","17.9843000044857","22","15","Market Risk"
"M312WZV08Y7LYUC71685","SE","202506","2520413","VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - Traded Debt Instruments - by Risk","5","1","2","0","23","15","Market Risk"
"M312WZV08Y7LYUC71685","SE","202506","2520414","VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - Equities - by Risk","5","2","1","2.22276050778271","25","15","Market Risk"
"M312WZV08Y7LYUC71685","SE","202506","2520414","VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - Equities - by Risk","5","2","2","0","26","15","Market Risk"
"M312WZV08Y7LYUC71685","SE","202506","2520421","VAR - PREVIOUS DAY (VaRt-1)","5","0","0","6.55838155474812","29","16","Market Risk"
"M312WZV08Y7LYUC71685","SE","202506","2520422","VAR - PREVIOUS DAY (VaRt-1) - by Product","5","1","0","6.4465975866864","21","16","Market Risk"
"M312WZV08Y7LYUC71685","SE","202506","2520422","VAR - PREVIOUS DAY (VaRt-1) - by Product","5","2","0","1.02525456421298","24","16","Market Risk"
"M312WZV08Y7LYUC71685","SE","202506","2520422","VAR - PREVIOUS DAY (VaRt-1) - by Product","5","3","0","1.52442470730722","27","16","Market Risk"
"M312WZV08Y7LYUC71685","SE","202506","2520422","VAR - PREVIOUS DAY (VaRt-1) - by Product","5","4","0","0","28","16","Market Risk"
"M312WZV08Y7LYUC71685","SE","202506","2520423","VAR - PREVIOUS DAY (VaRt-1) - Traded Debt Instruments - by Risk","5","1","1","6.4465975866864","22","16","Market Risk"
"M312WZV08Y7LYUC71685","SE","202506","2520423","VAR - PREVIOUS DAY (VaRt-1) - Traded Debt Instruments - by Risk","5","1","2","0","23","16","Market Risk"
"M312WZV08Y7LYUC71685","SE","202506","2520424","VAR - PREVIOUS DAY (VaRt-1) - Equities - by Risk","5","2","1","1.02525456421298","25","16","Market Risk"
"M312WZV08Y7LYUC71685","SE","202506","2520424","VAR - PREVIOUS DAY (VaRt-1) - Equities - by Risk","5","2","2","0","26","16","Market Risk"
"M312WZV08Y7LYUC71685","SE","202506","2520431","SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg)","5","0","0","47.6871663750953","29","17","Market Risk"
"M312WZV08Y7LYUC71685","SE","202506","2520432","SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - by Product","5","1","0","45.8410263311353","21","17","Market Risk"
"M312WZV08Y7LYUC71685","SE","202506","2520432","SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - by Product","5","2","0","1.77248463643296","24","17","Market Risk"
"M312WZV08Y7LYUC71685","SE","202506","2520432","SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - by Product","5","3","0","9.31727448077872","27","17","Market Risk"
"M312WZV08Y7LYUC71685","SE","202506","2520432","SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - by Product","5","4","0","0","28","17","Market Risk"
"M312WZV08Y7LYUC71685","SE","202506","2520433","SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - Traded Debt Instruments - by Risk","5","1","1","45.8410263311353","22","17","Market Risk"
"M312WZV08Y7LYUC71685","SE","202506","2520433","SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - Traded Debt Instruments - by Risk","5","1","2","0","23","17","Market Risk"
"M312WZV08Y7LYUC71685","SE","202506","2520434","SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - Equities - by Risk","5","2","1","1.77248463643296","25","17","Market Risk"
"M312WZV08Y7LYUC71685","SE","202506","2520434","SVAR - MULTIPLICATION FACTOR (ms) x AVERAGE OF PREVIOUS 60 WORKING DAYS (SVaRavg) - Equities - by Risk","5","2","2","0","26","17","Market Risk"
